Date,PKN.WA,PKO.WA,KGH.WA,PZU.WA,ALE.WA,CDR.WA,DNP.WA,LPP.WA,PEO.WA,MBK.WA,CPS.WA,JSW.WA,KTY.WA,OPL.WA,SPL.WA,TPE.WA,BDX.WA,XTB.WA,ENA.WA,ING.WA
2023-01-19,50.49531936645508,29.28154182434082,142.31134033203125,28.7165584564209,29.520000457763672,130.0507049560547,35.470001220703125,9179.9912109375,73.46717071533203,331.0,19.049999237060547,57.380001068115234,388.5511779785156,5.830989360809326,212.79586791992188,2.2019999027252197,228.8699188232422,25.07114028930664,6.271625518798828,132.8761444091797
2023-01-20,50.76654052734375,29.264266967773438,140.46441650390625,29.072551727294922,28.725000381469727,130.0703582763672,36.38999938964844,9320.681640625,73.62151336669922,330.20001220703125,19.1299991607666,58.79999923706055,382.96624755859375,5.849613189697266,212.79586791992188,2.188999891281128,226.3911895751953,25.040620803833008,6.232610702514648,134.92523193359375
2023-01-23,51.835479736328125,29.411102294921875,143.67225646972656,29.30987548828125,29.860000610351562,133.19154357910156,37.029998779296875,9329.4736328125,74.6247329711914,328.0,19.600000381469727,61.279998779296875,387.3543701171875,5.93596076965332,217.2260284423828,2.309999942779541,227.21743774414062,25.101659774780273,6.417931079864502,138.5505828857422
2023-01-24,51.72379684448242,29.35064125061035,144.547119140625,28.977619171142578,29.399999618530273,131.4444580078125,37.40999984741211,9241.54296875,74.39322662353516,329.0,19.229999542236328,64.41999816894531,385.7586975097656,5.863158226013184,216.48768615722656,2.3380000591278076,226.3911895751953,24.82699203491211,6.564236640930176,137.60484313964844
2023-01-25,51.34090042114258,28.17592430114746,144.01246643066406,28.70073699951172,29.06999969482422,129.08880615234375,37.540000915527344,9127.232421875,70.9205093383789,313.3999938964844,18.790000915527344,64.4800033569336,381.37054443359375,5.849613189697266,208.218017578125,2.322999954223633,226.3911895751953,24.979585647583008,6.510591506958008,135.5557403564453
2023-01-26,51.94715881347656,28.1845645904541,145.08175659179688,29.120019912719727,30.0,132.1707763671875,38.63999938964844,9136.025390625,71.39897918701172,322.6000061035156,19.139999389648438,64.95999908447266,389.3489990234375,5.924108982086182,209.99008178710938,2.3340001106262207,226.3911895751953,24.75069236755371,6.45206880569458,134.76760864257812
2023-01-27,53.89358139038086,27.830421447753906,142.116943359375,28.882688522338867,30.125,131.42483520507812,38.720001220703125,9144.8193359375,70.59639739990234,317.3999938964844,18.899999618530273,64.31999969482422,391.3435974121094,6.005377292633057,208.51333618164062,2.306999921798706,227.21743774414062,24.720176696777344,6.398423671722412,135.3981170654297
2023-01-30,52.60128402709961,27.234424591064453,139.68675231933594,28.882688522338867,29.690000534057617,130.34515380859375,39.2599983215332,8986.5419921875,69.54686737060547,309.20001220703125,18.3700008392334,63.84000015258789,390.1468505859375,5.875009536743164,207.92266845703125,2.311000108718872,224.32554626464844,24.53706169128418,6.3935465812683105,131.1422882080078
2023-01-31,51.78761291503906,27.778593063354492,136.72193908691406,29.048818588256836,29.959999084472656,136.74465942382812,39.11000061035156,8898.6123046875,71.15202331542969,317.79998779296875,18.350000381469727,67.23999786376953,398.1253356933594,5.908871173858643,211.90980529785156,2.359999895095825,229.69615173339844,25.284770965576172,6.583744049072266,136.0286102294922
2023-02-01,50.160282135009766,27.778593063354492,134.97222900390625,29.00926399230957,29.55500030517578,135.72386169433594,38.040000915527344,8872.2333984375,70.11792755126953,314.79998779296875,18.200000762939453,59.41999816894531,396.5296325683594,5.841148376464844,208.9563751220703,2.244999885559082,234.65362548828125,24.720176696777344,6.261871814727783,136.1862335205078
2023-02-02,50.702728271484375,27.942707061767578,137.4995880126953,29.404808044433594,31.06999969482422,143.08523559570312,38.0,9039.30078125,71.26006317138672,318.79998779296875,18.799999237060547,60.5,402.11456298828125,5.902099132537842,212.0574951171875,2.250999927520752,236.30612182617188,23.957204818725586,6.320394039154053,135.24049377441406
